file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type,file_type
28852,2.64285059998168,0.006005525588989258,tarfile,0.0020017623901367188,SSD,pagecounts-20160801-000000
28218,2.7135301471295317,0.0020020008087158203,gzip,0.0,SSD,pagecounts-20160801-010000
28218,2.7046870507044956,0.0010006427764892578,zlib,0.0,SSD,pagecounts-20160801-010000
28218,3.223072529982867,0.002002239227294922,bz2,0.0,SSD,pagecounts-20160801-010000
28218,3.107709251101322,0.008007049560546875,lzma,0.001001119613647461,SSD,pagecounts-20160801-010000
28218,2.656311776334369,0.006005048751831055,zipfile,0.001001119613647461,SSD,pagecounts-20160801-010000
28218,2.648334115438761,0.006005048751831055,tarfile,0.0010008811950683594,SSD,pagecounts-20160801-010000
27404,2.6858767029305106,0.0010004043579101562,gzip,0.0,SSD,pagecounts-20160801-020000
27404,2.6777408637873754,0.001001119613647461,zlib,0.0,SSD,pagecounts-20160801-020000
27404,3.1655307843363754,0.002001523971557617,bz2,0.001001119613647461,SSD,pagecounts-20160801-020000
27404,3.070820259973106,0.007006406784057617,lzma,0.0010008811950683594,SSD,pagecounts-20160801-020000
27404,2.628933231005372,0.006005525588989258,zipfile,0.0,SSD,pagecounts-20160801-020000
27404,2.6382978723404253,0.006005764007568359,tarfile,0.0010006427764892578,SSD,pagecounts-20160801-020000
25903,2.6845268939786506,0.0020020008087158203,gzip,0.0,SSD,pagecounts-20160801-030000
25903,2.675100691934318,0.0010006427764892578,zlib,0.0,SSD,pagecounts-20160801-030000
25903,3.1923835346315013,0.0020020008087158203,bz2,0.0,SSD,pagecounts-20160801-030000
25903,3.0822227510709186,0.008007526397705078,lzma,0.0,SSD,pagecounts-20160801-030000
25903,2.6236199736655523,0.008007287979125977,zipfile,0.0010006427764892578,SSD,pagecounts-20160801-030000
25903,2.630280259951259,0.006005525588989258,tarfile,0.0010008811950683594,SSD,pagecounts-20160801-030000
22531,2.661351287502953,0.0010008811950683594,gzip,0.0,SSD,pagecounts-20160801-040000
22531,2.6535154869862208,0.0010008811950683594,zlib,0.0,SSD,pagecounts-20160801-040000
22531,3.1133066187646814,0.0010008811950683594,bz2,0.0010008811950683594,SSD,pagecounts-20160801-040000
22531,3.010555852485302,0.007006406784057617,lzma,0.0,SSD,pagecounts-20160801-040000
22531,2.5954383135583456,0.006005525588989258,zipfile,0.0010008811950683594,SSD,pagecounts-20160801-040000
22531,2.5945416858590513,0.0050046443939208984,tarfile,0.002001047134399414,SSD,pagecounts-20160801-040000
24560,2.7704455724760293,0.0010008811950683594,gzip,0.0,SSD,pagecounts-20160801-050000
24560,2.764209341586944,0.001001119613647461,zlib,0.0,SSD,pagecounts-20160801-050000
24560,3.272485009993338,0.002001523971557617,bz2,0.0,SSD,pagecounts-20160801-050000
24560,3.1665807117070655,0.007006406784057617,lzma,0.0010008811950683594,SSD,pagecounts-20160801-050000
24560,2.70633608815427,0.007006406784057617,zipfile,0.001001596450805664,SSD,pagecounts-20160801-050000
24560,2.7090227222589895,0.006005287170410156,tarfile,0.0010004043579101562,SSD,pagecounts-20160801-050000
24235,2.656763867572901,0.0020020008087158203,gzip,0.0,SSD,pagecounts-20160801-060000
24235,2.648344443230248,0.0,zlib,0.0010008811950683594,SSD,pagecounts-20160801-060000
24235,3.1343766166580447,0.0010006427764892578,bz2,0.0010008811950683594,SSD,pagecounts-20160801-060000
24235,3.030890445222611,0.007007122039794922,lzma,0.0010008811950683594,SSD,pagecounts-20160801-060000
24235,2.5944759661706454,0.007005453109741211,zipfile,0.0010013580322265625,SSD,pagecounts-20160801-060000
24235,2.597813270446993,0.007006406784057617,tarfile,0.001001119613647461,SSD,pagecounts-20160801-060000
25797,2.6655300681959084,0.0010008811950683594,gzip,0.0,SSD,pagecounts-20160801-070000
25797,2.6597587380142285,0.0010008811950683594,zlib,0.0,SSD,pagecounts-20160801-070000
25797,3.13870300523178,0.002001523971557617,bz2,0.001001596450805664,SSD,pagecounts-20160801-070000
25797,3.0420990566037736,0.007005929946899414,lzma,0.0,SSD,pagecounts-20160801-070000
25797,2.608656082515927,0.008007287979125977,zipfile,0.0010013580322265625,SSD,pagecounts-20160801-070000
25797,2.612089914945322,0.006004810333251953,tarfile,0.0010013580322265625,SSD,pagecounts-20160801-070000
28045,2.72493198600855,0.0010013580322265625,gzip,0.0,SSD,pagecounts-20160801-080000
28045,2.7156967173428876,0.0010004043579101562,zlib,0.0,SSD,pagecounts-20160801-080000
28045,3.224675175347821,0.0020017623901367188,bz2,0.0010008811950683594,SSD,pagecounts-20160801-080000
28045,3.1133436944937833,0.008007287979125977,lzma,0.0,SSD,pagecounts-20160801-080000
28045,2.666634971950176,0.007006168365478516,zipfile,0.001001596450805664,SSD,pagecounts-20160801-080000
28045,2.6788614003247684,0.0070056915283203125,tarfile,0.0010023117065429688,SSD,pagecounts-20160801-080000
30853,2.7052170100832966,0.001001119613647461,gzip,0.001001119613647461,SSD,pagecounts-20160801-090000
30853,2.6974121349886344,0.0,zlib,0.0,SSD,pagecounts-20160801-090000
30853,3.207505977752365,0.002001523971557617,bz2,0.0,SSD,pagecounts-20160801-090000
30853,3.096447209955841,0.009689092636108398,lzma,0.0005028247833251953,SSD,pagecounts-20160801-090000
30853,2.6533367733058135,0.008008003234863281,zipfile,0.001001119613647461,SSD,pagecounts-20160801-090000
30853,2.650373679237179,0.006005525588989258,tarfile,0.0020029544830322266,SSD,pagecounts-20160801-090000
32002,2.724965940054496,0.0020008087158203125,gzip,0.0,SSD,pagecounts-20160801-100000
32002,2.715946702877026,0.0010008811950683594,zlib,0.0,SSD,pagecounts-20160801-100000
32002,3.222434800120834,0.0020017623901367188,bz2,0.0010008811950683594,SSD,pagecounts-20160801-100000
32002,3.1215372610222394,0.009008407592773438,lzma,0.0010006427764892578,SSD,pagecounts-20160801-100000
32002,2.672847239622484,0.008007526397705078,zipfile,0.0010008811950683594,SSD,pagecounts-20160801-100000
32002,2.672847239622484,0.006005048751831055,tarfile,0.0020029544830322266,SSD,pagecounts-20160801-100000
34738,2.7404544020195645,0.0020020008087158203,gzip,0.0,SSD,pagecounts-20160801-110000
34738,2.7309748427672957,0.0020020008087158203,zlib,0.0,SSD,pagecounts-20160801-110000
34738,3.2456320657759505,0.002001523971557617,bz2,0.001001119613647461,SSD,pagecounts-20160801-110000
34738,3.152268602540835,0.009007930755615234,lzma,0.001001119613647461,SSD,pagecounts-20160801-110000
34738,2.690782339271882,0.008007049560546875,zipfile,0.0010013580322265625,SSD,pagecounts-20160801-110000
34738,2.6953755431409063,0.0070056915283203125,tarfile,0.001001596450805664,SSD,pagecounts-20160801-110000
36564,2.7514485664835577,0.0020020008087158203,gzip,0.0010008811950683594,SSD,pagecounts-20160801-120000
36564,2.7394920206788043,0.001001119613647461,zlib,0.0,SSD,pagecounts-20160801-120000
36564,3.297916478758907,0.0030024051666259766,bz2,0.0010013580322265625,SSD,pagecounts-20160801-120000
36564,3.1850174216027876,0.010009288787841797,lzma,0.0010001659393310547,SSD,pagecounts-20160801-120000
36564,2.7010415897170716,0.009008407592773438,zipfile,0.0010008811950683594,SSD,pagecounts-20160801-120000
36564,2.7106531247683296,0.007006406784057617,tarfile,0.002003192901611328,SSD,pagecounts-20160801-120000
38655,2.7229501267962806,0.003002643585205078,gzip,0.0,SSD,pagecounts-20160801-130000
38655,2.71225091215268,0.0010006427764892578,zlib,0.001001119613647461,SSD,pagecounts-20160801-130000
38655,3.219372032980761,0.0020017623901367188,bz2,0.0010008811950683594,SSD,pagecounts-20160801-130000
38655,3.137581168831169,0.011009931564331055,lzma,0.0,SSD,pagecounts-20160801-130000
38655,2.6765683423348565,0.009008407592773438,zipfile,0.0010008811950683594,SSD,pagecounts-20160801-130000
38655,2.6745312391890956,0.008006811141967773,tarfile,0.0010020732879638672,SSD,pagecounts-20160801-130000
39071,2.7688328254553185,0.0020017623901367188,gzip,0.0,SSD,pagecounts-20160801-140000
39071,2.760421082379539,0.0010008811950683594,zlib,0.001001119613647461,SSD,pagecounts-20160801-140000
39071,3.299636854995355,0.002002239227294922,bz2,0.0010001659393310547,SSD,pagecounts-20160801-140000
39071,3.18478969677209,0.010009288787841797,lzma,0.0010008811950683594,SSD,pagecounts-20160801-140000
39071,2.723856664807585,0.008007049560546875,zipfile,0.001001119613647461,SSD,pagecounts-20160801-140000
39071,2.7196853682305444,0.007006406784057617,tarfile,0.001001119613647461,SSD,pagecounts-20160801-140000
40257,2.7706125258086716,0.002001523971557617,gzip,0.0,SSD,pagecounts-20160801-150000
40257,2.759786110920683,0.0020020008087158203,zlib,0.0,SSD,pagecounts-20160801-150000
40257,3.297861882526419,0.003002643585205078,bz2,0.0010008811950683594,SSD,pagecounts-20160801-150000
40257,3.203134945894335,0.010009050369262695,lzma,0.0,SSD,pagecounts-20160801-150000
40257,2.7243012790146848,0.009008407592773438,zipfile,0.0010004043579101562,SSD,pagecounts-20160801-150000
40257,2.72393260707761,0.00800776481628418,tarfile,0.0010008811950683594,SSD,pagecounts-20160801-150000
39455,2.802998010798522,0.0020017623901367188,gzip,0.0,SSD,pagecounts-20160801-160000
39455,2.7926812004530013,0.0020020008087158203,zlib,0.0,SSD,pagecounts-20160801-160000
39455,3.3535911602209945,0.002001523971557617,bz2,0.0010013580322265625,SSD,pagecounts-20160801-160000
39455,3.228723404255319,0.010009050369262695,lzma,0.0,SSD,pagecounts-20160801-160000
39455,2.755622293616427,0.008006811141967773,zipfile,0.0010006427764892578,SSD,pagecounts-20160801-160000
39455,2.753314724354501,0.007006406784057617,tarfile,0.001001119613647461,SSD,pagecounts-20160801-160000
37506,2.826588288491974,0.0030028820037841797,gzip,0.0,SSD,pagecounts-20160801-170000
37506,2.813442352411672,0.0010013580322265625,zlib,0.0,SSD,pagecounts-20160801-170000
37506,3.3923661360347324,0.003002643585205078,bz2,0.0010004043579101562,SSD,pagecounts-20160801-170000
37506,3.2727748691099476,0.009008407592773438,lzma,0.0010006427764892578,SSD,pagecounts-20160801-170000
37506,2.7739072553805193,0.007006645202636719,zipfile,0.001001119613647461,SSD,pagecounts-20160801-170000
37506,2.7875139353400225,0.007006168365478516,tarfile,0.0010006427764892578,SSD,pagecounts-20160801-170000
35759,2.7409934079411316,0.0020012855529785156,gzip,0.001001119613647461,SSD,pagecounts-20160801-180000
35759,2.7319886927954773,0.0010008811950683594,zlib,0.0,SSD,pagecounts-20160801-180000
35759,3.2460965867828615,0.0020020008087158203,bz2,0.0010006427764892578,SSD,pagecounts-20160801-180000
35759,3.143372011251758,0.00900888442993164,lzma,0.0010008811950683594,SSD,pagecounts-20160801-180000
35759,2.692898561638678,0.007005453109741211,zipfile,0.0010013580322265625,SSD,pagecounts-20160801-180000
35759,2.6987924528301885,0.006005048751831055,tarfile,0.0020020008087158203,SSD,pagecounts-20160801-180000
32884,2.7414756148395165,0.0010013580322265625,gzip,0.0010006427764892578,SSD,pagecounts-20160801-190000
32884,2.733954107083472,0.0010008811950683594,zlib,0.0,SSD,pagecounts-20160801-190000
32884,3.2452383302082306,0.0020017623901367188,bz2,0.0010008811950683594,SSD,pagecounts-20160801-190000
32884,3.1510157148332696,0.009008169174194336,lzma,0.0,SSD,pagecounts-20160801-190000
32884,2.691438860697332,0.007006406784057617,zipfile,0.0010008811950683594,SSD,pagecounts-20160801-190000
32884,2.6912185939929616,0.007006645202636719,tarfile,0.0010006427764892578,SSD,pagecounts-20160801-190000
36755,2.741478332214515,0.003003358840942383,gzip,0.0,SSD,pagecounts-20160801-200000
36755,2.731495243757432,0.0010006427764892578,zlib,0.0,SSD,pagecounts-20160801-200000
36755,3.243469819978821,0.0030024051666259766,bz2,0.0010018348693847656,SSD,pagecounts-20160801-200000
36755,3.1511488340192044,0.00900721549987793,lzma,0.0010008811950683594,SSD,pagecounts-20160801-200000
36755,2.693463285944599,0.008007526397705078,zipfile,0.001001119613647461,SSD,pagecounts-20160801-200000
36755,2.7027722626663726,0.007005929946899414,tarfile,0.0010008811950683594,SSD,pagecounts-20160801-200000
44164,2.7690764311242084,0.003002643585205078,gzip,0.0,SSD,pagecounts-20160801-210000
44164,2.7597325501468473,0.0020017623901367188,zlib,0.0,SSD,pagecounts-20160801-210000
44164,3.317857411163699,0.003002643585205078,bz2,0.001001119613647461,SSD,pagecounts-20160801-210000
44164,3.2170745920745922,0.010008811950683594,lzma,0.0010008811950683594,SSD,pagecounts-20160801-210000
44164,2.727351324646452,0.007006406784057617,zipfile,0.0010013580322265625,SSD,pagecounts-20160801-210000
44164,2.732075471698113,0.007006168365478516,tarfile,0.0010008811950683594,SSD,pagecounts-20160801-210000
31975,2.7343081922353343,0.0020017623901367188,gzip,0.0,SSD,pagecounts-20160801-220000
31975,2.72777682989251,0.0010006427764892578,zlib,0.0,SSD,pagecounts-20160801-220000
31975,3.253790576981785,0.0030028820037841797,bz2,0.0,SSD,pagecounts-20160801-220000
31975,3.143432953204876,0.00900888442993164,lzma,0.0010004043579101562,SSD,pagecounts-20160801-220000
31975,2.684267965077233,0.006005287170410156,zipfile,0.0,SSD,pagecounts-20160801-220000
31975,2.6817914954290027,0.006005525588989258,tarfile,0.0010018348693847656,SSD,pagecounts-20160801-220000
31469,2.762862159789289,0.0020020008087158203,gzip,0.0,SSD,pagecounts-20160801-230000
31469,2.7510271876912316,0.0010008811950683594,zlib,0.0,SSD,pagecounts-20160801-230000
31469,3.281781207633747,0.0020017623901367188,bz2,0.0010008811950683594,SSD,pagecounts-20160801-230000
31469,3.1620779742765275,0.009008407592773438,lzma,0.0,SSD,pagecounts-20160801-230000
31469,2.7060796285149196,0.007006168365478516,zipfile,0.001001119613647461,SSD,pagecounts-20160801-230000
31469,2.7077095164343485,0.007006168365478516,tarfile,0.001001119613647461,SSD,pagecounts-20160801-230000
27416,2.7101621194147882,0.0010013580322265625,gzip,0.0,SSD,pagecounts-20160802-000000
27416,2.699222211282859,0.0010006427764892578,zlib,0.0,SSD,pagecounts-20160802-000000
27416,3.2035522318298666,0.0020020008087158203,bz2,0.0010008811950683594,SSD,pagecounts-20160802-000000
27416,3.0929602888086642,0.007006168365478516,lzma,0.0010006427764892578,SSD,pagecounts-20160802-000000
27416,2.649656905383203,0.007007598876953125,zipfile,0.0009999275207519531,SSD,pagecounts-20160802-000000
27416,2.662264517382016,0.006005525588989258,tarfile,0.0010008811950683594,SSD,pagecounts-20160802-000000
26344,2.70222586931993,0.0009999275207519531,gzip,0.0,SSD,pagecounts-20160802-010000
26344,2.6966936226840006,0.0010008811950683594,zlib,0.0,SSD,pagecounts-20160802-010000
26344,3.191664647443664,0.0020017623901367188,bz2,0.0010008811950683594,SSD,pagecounts-20160802-010000
26344,3.0891181988742966,0.007006645202636719,lzma,0.0010008811950683594,SSD,pagecounts-20160802-010000
26344,2.6452455065769658,0.006005525588989258,zipfile,0.001001119613647461,SSD,pagecounts-20160802-010000
26344,2.6497686582176625,0.005004167556762695,tarfile,0.0010008811950683594,SSD,pagecounts-20160802-010000
25037,2.743179577078996,0.002001523971557617,gzip,0.0,SSD,pagecounts-20160802-020000
25037,2.7362841530054647,0.001001119613647461,zlib,0.0,SSD,pagecounts-20160802-020000
25037,3.2355905918842076,0.0020017623901367188,bz2,0.0,SSD,pagecounts-20160802-020000
25037,3.1311905952976486,0.007006168365478516,lzma,0.001001119613647461,SSD,pagecounts-20160802-020000
25037,2.6806209850107066,0.006005287170410156,zipfile,0.001001119613647461,SSD,pagecounts-20160802-020000
25037,2.6834941050375134,0.0050048828125,tarfile,0.0020017623901367188,SSD,pagecounts-20160802-020000
24946,2.713881636205396,0.0020020008087158203,gzip,0.0,SSD,pagecounts-20160802-030000
24946,2.7047598395316057,0.0010006427764892578,zlib,0.0,SSD,pagecounts-20160802-030000
24946,3.203544368819828,0.002002239227294922,bz2,0.0010006427764892578,SSD,pagecounts-20160802-030000
24946,3.0950372208436723,0.007006406784057617,lzma,0.0,SSD,pagecounts-20160802-030000
24946,2.650164665887602,0.008007526397705078,zipfile,0.0010006427764892578,SSD,pagecounts-20160802-030000
24946,2.6558075162354946,0.006005525588989258,tarfile,0.0010008811950683594,SSD,pagecounts-20160802-030000
22293,2.7160087719298245,0.0010008811950683594,gzip,0.0,SSD,pagecounts-20160802-040000
22293,2.7038204972710735,0.0010006427764892578,zlib,0.0,SSD,pagecounts-20160802-040000
22293,3.196587324347577,0.0020020008087158203,bz2,0.0,SSD,pagecounts-20160802-040000
22293,3.092813540510544,0.007006406784057617,lzma,0.0,SSD,pagecounts-20160802-040000
22293,2.642916419679905,0.007006168365478516,zipfile,0.001001119613647461,SSD,pagecounts-20160802-040000
22293,2.6441703238050054,0.005005598068237305,tarfile,0.0009999275207519531,SSD,pagecounts-20160802-040000
22311,2.655123170296323,0.001001119613647461,gzip,0.0,SSD,pagecounts-20160802-050000
22311,2.6494478090488065,0.0010013580322265625,zlib,0.0,SSD,pagecounts-20160802-050000
22311,3.133567415730337,0.002001523971557617,bz2,0.0,SSD,pagecounts-20160802-050000
22311,3.008495145631068,0.007006168365478516,lzma,0.0010013580322265625,SSD,pagecounts-20160802-050000
22311,2.5909882708163976,0.006005048751831055,zipfile,0.0010006427764892578,SSD,pagecounts-20160802-050000
22311,2.585883171070932,0.005004167556762695,tarfile,0.001001596450805664,SSD,pagecounts-20160802-050000
23522,2.6485756108546337,0.001001119613647461,gzip,0.0010008811950683594,SSD,pagecounts-20160802-060000
23522,2.6414373947220664,0.0,zlib,0.0,SSD,pagecounts-20160802-060000
23522,3.1295902075572113,0.0020017623901367188,bz2,0.001001119613647461,SSD,pagecounts-20160802-060000
